status,symbol,side,signal_datetime,entry_price,tp_percent,sl_percent,tp_price,sl_price,hours_window,entry_hit,result,pnl,pnl_percent,exit_time,bars_in_trade,has_csv_tpsl,signal_index,position_size,exit_price,balance_after_trade
completed,AIAUSDT,long,2025-10-21 17:30:00,1.3858,2.0,5.0,1.413516,1.3165099999999998,8.0,False,no_entry,0.0,0.0,,0.0,False,0,12.195121951219512,,
completed,BANUSDT,long,2025-10-21 17:30:00,0.07043,2.0,5.0,0.0718386,0.06690850000000001,8.0,True,win,0.24390243902438954,1.9999999999999942,2025-10-21 19:06:00,55.0,False,1,12.195121951219512,0.0718386,1000.2439024390244
completed,TRUUSDT,short,2025-10-21 17:30:00,0.01981,2.0,5.0,0.019413800000000002,0.020800500000000003,8.0,True,win,0.24390243902438982,1.9999999999999967,2025-10-21 22:28:00,299.0,False,2,12.195121951219512,0.019413800000000002,1000.4878048780488
completed,LIGHTUSDT,long,2025-10-21 17:30:00,2.1674,2.0,5.0,2.210748,2.05903,8.0,True,loss,-0.6097560975609773,-5.000000000000013,2025-10-21 17:31:00,2.0,False,3,12.195121951219512,2.05903,999.8780487804878
completed,NOMUSDT,long,2025-10-21 17:30:00,0.02188,2.0,5.0,0.0223176,0.020786,8.0,True,expired,-0.1616355183052572,-1.325411250103109,2025-10-22 01:00:00,39.0,False,4,12.195121951219512,0.02159000001847744,999.7164132621825
completed,IDOLUSDT,long,2025-10-21 17:30:00,0.03196,2.0,5.0,0.0325992,0.030362,8.0,True,win,0.24390243902439004,1.9999999999999982,2025-10-21 18:50:00,81.0,False,5,12.195121951219512,0.0325992,999.9603157012069
completed,FFUSDT,long,2025-10-21 17:30:00,0.14708,2.0,5.0,0.15002159999999998,0.139726,8.0,False,no_entry,0.0,0.0,,0.0,False,6,12.195121951219512,,
completed,BTRUSDT,long,2025-10-21 21:30:00,0.08151,2.0,5.0,0.0831402,0.07743449999999999,8.0,True,loss,-0.6097560975609772,-5.000000000000012,2025-10-21 21:31:00,2.0,False,7,12.195121951219512,0.07743449999999999,999.3505596036459
completed,ZORAUSDT,long,2025-10-21 21:30:00,0.10983,2.0,5.0,0.1120266,0.10433849999999999,8.0,True,loss,-0.6097560975609767,-5.000000000000009,2025-10-21 21:31:00,2.0,False,8,12.195121951219512,0.10433849999999999,998.740803506085
completed,ARCUSDT,long,2025-10-21 21:30:00,0.01413,2.0,5.0,0.014412600000000001,0.0134235,8.0,True,loss,-0.609756097560976,-5.0000000000000036,2025-10-21 21:32:00,3.0,False,9,12.195121951219512,0.0134235,998.131047408524
completed,UBUSDT,long,2025-10-21 21:30:00,0.041542,2.0,5.0,0.04237284,0.0394649,8.0,True,loss,-0.6097560975609772,-5.000000000000012,2025-10-22 04:06:00,3.0,False,10,12.195121951219512,0.0394649,997.521291310963
completed,IDOLUSDT,long,2025-10-22 01:30:00,0.033,2.0,5.0,0.03366,0.03135,8.0,True,loss,-0.6097560975609752,-4.9999999999999964,2025-10-22 01:31:00,2.0,False,11,12.195121951219512,0.03135,996.911535213402
completed,PARTIUSDT,long,2025-10-22 01:30:00,0.0884,2.0,5.0,0.09016800000000001,0.08398,8.0,True,loss,-0.6097560975609766,-5.000000000000008,2025-10-22 01:31:00,2.0,False,12,12.195121951219512,0.08398,996.301779115841
completed,FFUSDT,long,2025-10-22 01:30:00,0.16046,2.0,5.0,0.1636692,0.152437,8.0,True,win,0.2439024390243899,1.9999999999999973,2025-10-22 03:02:00,93.0,False,13,12.195121951219512,0.1636692,996.5456815548654
completed,TRUTHUSDT,long,2025-10-22 01:30:00,0.015656,2.0,5.0,0.01596912,0.0148732,8.0,True,loss,-0.6097560975609757,-5.000000000000001,2025-10-22 01:32:00,3.0,False,14,12.195121951219512,0.0148732,995.9359254573044
completed,AIOTUSDT,long,2025-10-22 01:30:00,0.5358,2.0,5.0,0.5465160000000001,0.5090100000000001,8.0,True,loss,-0.6097560975609752,-4.9999999999999964,2025-10-22 01:31:00,2.0,False,15,12.195121951219512,0.5090100000000001,995.3261693597434
completed,NOMUSDT,long,2025-10-22 01:30:00,0.02291,2.0,5.0,0.0233682,0.0217645,8.0,True,loss,-0.6097560975609759,-5.000000000000003,2025-10-22 01:31:00,2.0,False,16,12.195121951219512,0.0217645,994.7164132621824
completed,USELESSUSDT,long,2025-10-22 01:30:00,0.3445,2.0,5.0,0.35139,0.327275,8.0,True,loss,-0.6097560975609753,-4.999999999999997,2025-10-22 01:31:00,2.0,False,17,12.195121951219512,0.327275,994.1066571646214
completed,SOONUSDT,short,2025-10-22 01:30:00,0.6799,2.0,5.0,0.666302,0.713895,8.0,True,loss,-0.6097560975609757,-5.0,2025-10-22 01:31:00,2.0,False,18,12.195121951219512,0.713895,993.4969010670604
completed,AVNTUSDT,long,2025-10-22 01:30:00,0.6642,2.0,5.0,0.677484,0.6309899999999999,8.0,True,loss,-0.6097560975609769,-5.000000000000011,2025-10-22 01:31:00,2.0,False,19,12.195121951219512,0.6309899999999999,992.8871449694994
completed,JELLYJELLYUSDT,long,2025-10-22 01:30:00,0.08158,2.0,5.0,0.0832116,0.077501,8.0,True,loss,-0.6097560975609755,-4.999999999999999,2025-10-22 07:51:00,382.0,False,20,12.195121951219512,0.077501,992.2773888719385
completed,BANUSDT,long,2025-10-22 01:30:00,0.07155,2.0,5.0,0.072981,0.0679725,8.0,True,expired,-0.39712992528996166,-3.2564653873776854,2025-10-22 09:00:00,451.0,False,21,12.195121951219512,0.06921999901533127,991.8802589466485
completed,AIAUSDT,long,2025-10-22 01:30:00,3.1994,2.0,5.0,3.263388,3.03943,8.0,True,loss,-0.6097560975609755,-4.999999999999999,2025-10-22 01:31:00,2.0,False,22,12.195121951219512,3.03943,991.2705028490875
completed,EVAAUSDT,long,2025-10-22 01:30:00,4.745,2.0,5.0,4.8399,4.50775,8.0,False,no_entry,0.0,0.0,,0.0,False,23,12.195121951219512,,
completed,LIGHTUSDT,long,2025-10-22 01:30:00,1.7298,2.0,5.0,1.764396,1.6433099999999998,8.0,True,loss,-0.6097560975609768,-5.00000000000001,2025-10-22 01:41:00,12.0,False,24,12.195121951219512,1.6433099999999998,990.6607467515265
completed,DOLOUSDT,long,2025-10-22 05:30:00,0.08019,2.0,5.0,0.0817938,0.0761805,8.0,True,expired,0.08516411587561852,0.6983457501800718,2025-10-22 13:00:00,451.0,False,25,12.195121951219512,0.0807500034570694,990.7459108674021
completed,XPINUSDT,long,2025-10-22 05:30:00,0.004454,2.0,5.0,0.00454308,0.0042312999999999995,8.0,False,no_entry,0.0,0.0,,0.0,False,26,12.195121951219512,,
completed,BTRUSDT,long,2025-10-22 05:30:00,0.07797,2.0,5.0,0.0795294,0.0740715,8.0,True,loss,-0.6097560975609755,-4.999999999999999,2025-10-22 05:31:00,2.0,False,27,12.195121951219512,0.0740715,990.1361547698411
completed,SPXUSDT,long,2025-10-22 05:30:00,0.9888,2.0,5.0,1.0085760000000001,0.93936,8.0,True,loss,-0.609756097560976,-5.0000000000000036,2025-10-22 11:03:00,334.0,False,28,12.195121951219512,0.93936,989.5263986722802
completed,PROVEUSDT,long,2025-10-22 05:30:00,0.8143,2.0,5.0,0.830586,0.773585,8.0,True,loss,-0.6097560975609764,-5.000000000000006,2025-10-22 11:03:00,334.0,False,29,12.195121951219512,0.773585,988.9166425747192
completed,ZEREBROUSDT,short,2025-10-22 05:30:00,0.0306,2.0,5.0,0.029987999999999997,0.03213,8.0,True,expired,-0.23114934347471414,-1.895424616492656,2025-10-22 13:00:00,451.0,False,30,12.195121951219512,0.03117999993264675,988.6854932312444
completed,MOODENGUSDT,long,2025-10-22 05:30:00,0.11052,2.0,5.0,0.1127304,0.10499399999999999,8.0,True,expired,-0.11255016301269853,-0.922911336704128,2025-10-22 13:00:00,451.0,False,31,12.195121951219512,0.10949999839067459,988.5729430682318
no_data,BONKUSDT,,2025-10-22 05:30:00,,,,,,,,,,,,,False,32,12.195121951219512,,
completed,UBUSDT,long,2025-10-22 05:30:00,0.047031,2.0,5.0,0.047971620000000006,0.04467945,8.0,True,loss,-0.6097560975609758,-5.000000000000002,2025-10-22 05:31:00,2.0,False,33,12.195121951219512,0.04467945,987.9631869706708
completed,MYXUSDT,long,2025-10-22 05:30:00,2.952,2.0,5.0,3.01104,2.8044,8.0,True,loss,-0.6097560975609764,-5.000000000000006,2025-10-22 07:48:00,139.0,False,34,12.195121951219512,2.8044,987.3534308731098
completed,STBLUSDT,long,2025-10-22 05:30:00,0.11522,2.0,5.0,0.1175244,0.109459,8.0,True,loss,-0.6097560975609758,-5.000000000000002,2025-10-22 05:31:00,2.0,False,35,12.195121951219512,0.109459,986.7436747755488
completed,PARTIUSDT,short,2025-10-22 13:30:00,0.0822,2.0,5.0,0.08055599999999999,0.08631,8.0,True,win,0.24390243902439124,2.000000000000008,2025-10-22 20:53:00,444.0,False,36,12.195121951219512,0.08055599999999999,986.9875772145732
completed,AIXBTUSDT,short,2025-10-22 13:30:00,0.05555,2.0,5.0,0.054439,0.058327500000000004,8.0,True,win,0.24390243902439043,2.0000000000000013,2025-10-22 14:23:00,45.0,False,37,12.195121951219512,0.054439,987.2314796535976
completed,NOMUSDT,short,2025-10-22 13:30:00,0.02061,2.0,5.0,0.0201978,0.0216405,8.0,True,win,0.2439024390243911,2.000000000000007,2025-10-22 18:41:00,305.0,False,38,12.195121951219512,0.0201978,987.475382092622
completed,MOODENGUSDT,short,2025-10-22 13:30:00,0.10953,2.0,5.0,0.1073394,0.11500650000000001,8.0,True,win,0.24390243902439035,2.000000000000001,2025-10-22 18:16:00,287.0,False,39,12.195121951219512,0.1073394,987.7192845316464
completed,XPINUSDT,long,2025-10-22 13:30:00,0.005397,2.0,5.0,0.00550494,0.00512715,8.0,True,loss,-0.6097560975609764,-5.000000000000006,2025-10-22 13:31:00,2.0,False,40,12.195121951219512,0.00512715,987.1095284340854
completed,HANAUSDT,long,2025-10-22 13:30:00,0.06815,2.0,5.0,0.069513,0.0647425,8.0,True,loss,-0.609756097560977,-5.0000000000000115,2025-10-22 13:31:00,2.0,False,41,12.195121951219512,0.0647425,986.4997723365244
completed,PENGUUSDT,short,2025-10-22 13:30:00,0.021108,2.0,5.0,0.020685839999999997,0.0221634,8.0,True,win,0.24390243902439102,2.000000000000006,2025-10-22 14:24:00,27.0,False,42,12.195121951219512,0.020685839999999997,986.7436747755488
completed,IDOLUSDT,long,2025-10-22 13:30:00,0.03251,2.0,5.0,0.0331602,0.030884499999999995,8.0,False,no_entry,0.0,0.0,,0.0,False,43,12.195121951219512,,
completed,EVAAUSDT,long,2025-10-23 01:30:00,8.3899,2.0,5.0,8.557698,7.970405,8.0,True,loss,-0.6097560975609762,-5.000000000000004,2025-10-23 02:05:00,36.0,False,44,12.195121951219512,7.970405,986.1339186779878
completed,PROVEUSDT,short,2025-10-23 01:30:00,0.7705,2.0,5.0,0.7550899999999999,0.809025,8.0,True,loss,-0.6097560975609762,-5.000000000000004,2025-10-23 04:16:00,167.0,False,45,12.195121951219512,0.809025,985.5241625804268
completed,HANAUSDT,short,2025-10-23 01:30:00,0.04664,2.0,5.0,0.0457072,0.048972,8.0,True,loss,-0.6097560975609758,-5.000000000000002,2025-10-23 01:31:00,2.0,False,46,12.195121951219512,0.048972,984.9144064828658
completed,AIXBTUSDT,short,2025-10-23 01:30:00,0.05317,2.0,5.0,0.0521066,0.0558285,8.0,True,expired,-0.16284596217489153,-1.3353368898341105,2025-10-23 09:00:00,257.0,False,47,12.195121951219512,0.0538799986243248,984.751560520691
completed,AVNTUSDT,long,2025-10-23 01:30:00,0.6309,2.0,5.0,0.643518,0.599355,8.0,True,win,0.2439024390243906,2.0000000000000027,2025-10-23 06:17:00,142.0,False,48,12.195121951219512,0.643518,984.9954629597154
completed,MOODENGUSDT,short,2025-10-23 01:30:00,0.10787,2.0,5.0,0.10571259999999999,0.1132635,8.0,True,expired,-0.2622846221576235,-2.1507339016925124,2025-10-23 09:00:00,358.0,False,49,12.195121951219512,0.1101899966597557,984.7331783375578
completed,ARCUSDT,short,2025-10-23 01:30:00,0.0123,2.0,5.0,0.012054,0.012915000000000001,8.0,True,expired,-0.0793180684591364,-0.6504081613649184,2025-10-23 09:00:00,388.0,False,50,12.195121951219512,0.012380000203847885,984.6538602690987
completed,TRUTHUSDT,long,2025-10-23 05:30:00,0.016538,2.0,5.0,0.01686876,0.0157111,8.0,True,win,0.2439024390243898,1.9999999999999962,2025-10-23 06:16:00,45.0,False,51,12.195121951219512,0.01686876,984.8977627081231
completed,FARTCOINUSDT,short,2025-10-23 05:30:00,0.3287,2.0,5.0,0.32212599999999997,0.345135,8.0,True,expired,-0.41924223201075544,-3.4377863024881945,2025-10-23 13:00:00,450.0,False,52,12.195121951219512,0.3400000035762787,984.4785204761123
completed,DOLOUSDT,short,2025-10-23 05:30:00,0.07778,2.0,5.0,0.0762244,0.081669,8.0,True,expired,-0.21480202517115193,-1.7613766064034457,2025-10-23 13:00:00,451.0,False,53,12.195121951219512,0.0791499987244606,984.2637184509412
completed,XPINUSDT,long,2025-10-23 05:30:00,0.004993,2.0,5.0,0.00509286,0.0047433499999999995,8.0,False,no_entry,0.0,0.0,,0.0,False,54,12.195121951219512,,
completed,IDOLUSDT,long,2025-10-23 05:30:00,0.03841,2.0,5.0,0.0391782,0.0364895,8.0,True,win,0.2439024390243914,2.0000000000000093,2025-10-23 07:50:00,133.0,False,55,12.195121951219512,0.0391782,984.5076208899656
completed,POPCATUSDT,short,2025-10-23 05:30:00,0.1425,2.0,5.0,0.13965,0.14962499999999998,8.0,True,expired,-0.4193416047820599,-3.438601159212891,2025-10-23 13:00:00,451.0,False,56,12.195121951219512,0.14740000665187836,984.0882792851835
completed,ARIAUSDT,long,2025-10-23 05:30:00,0.17548,2.0,5.0,0.1789896,0.166706,8.0,True,loss,-0.6097560975609759,-5.000000000000003,2025-10-23 08:32:00,183.0,False,57,12.195121951219512,0.166706,983.4785231876225
completed,PENGUUSDT,short,2025-10-23 05:30:00,0.01993,2.0,5.0,0.0195314,0.0209265,8.0,True,expired,-0.14930330071452735,-1.2242870658591243,2025-10-23 13:00:00,450.0,False,58,12.195121951219512,0.020174000412225723,983.3292198869079
completed,XPLUSDT,short,2025-10-23 05:30:00,0.3429,2.0,5.0,0.33604199999999995,0.360045,8.0,True,expired,-0.38765475109088926,-3.178768958945292,2025-10-23 13:00:00,445.0,False,59,12.195121951219512,0.3537999987602234,982.9415651358171
completed,GOATUSDT,short,2025-10-23 05:30:00,0.05002,2.0,5.0,0.0490196,0.052521000000000005,8.0,True,expired,-0.2657472177613503,-2.1791271856430727,2025-10-23 13:00:00,451.0,False,60,12.195121951219512,0.05110999941825867,982.6758179180557
completed,UBUSDT,long,2025-10-23 05:30:00,0.050165,2.0,5.0,0.0511683,0.04765675,8.0,True,loss,-0.6097560975609765,-5.000000000000007,2025-10-23 05:31:00,2.0,False,61,12.195121951219512,0.04765675,982.0660618204947
completed,SPXUSDT,short,2025-10-23 05:30:00,0.8936,2.0,5.0,0.875728,0.93828,8.0,True,loss,-0.6097560975609764,-5.000000000000006,2025-10-23 06:15:00,46.0,False,62,12.195121951219512,0.93828,981.4563057229337
no_data,BONKUSDT,,2025-10-23 05:30:00,,,,,,,,,,,,,False,63,12.195121951219512,,
completed,HANAUSDT,short,2025-10-23 09:30:00,0.05024,2.0,5.0,0.0492352,0.052752,8.0,True,loss,-0.6097560975609757,-5.000000000000001,2025-10-23 09:31:00,2.0,False,64,12.195121951219512,0.052752,980.8465496253727
completed,EVAAUSDT,long,2025-10-23 09:30:00,7.9022,2.0,5.0,8.060243999999999,7.507089999999999,8.0,True,loss,-0.6097560975609767,-5.000000000000009,2025-10-23 09:31:00,2.0,False,65,12.195121951219512,7.507089999999999,980.2367935278118
completed,MOODENGUSDT,short,2025-10-23 09:30:00,0.10775,2.0,5.0,0.105595,0.1131375,8.0,True,expired,-0.3202984891745443,-2.626447611231263,2025-10-23 17:00:00,451.0,False,66,12.195121951219512,0.11057999730110168,979.9164950386372
completed,FFUSDT,short,2025-10-23 09:30:00,0.13538,2.0,5.0,0.1326724,0.142149,8.0,True,loss,-0.6097560975609754,-4.999999999999998,2025-10-23 09:31:00,2.0,False,67,12.195121951219512,0.142149,979.3067389410762
completed,PROVEUSDT,short,2025-10-23 09:30:00,0.7988,2.0,5.0,0.782824,0.83874,8.0,True,loss,-0.609756097560977,-5.0000000000000115,2025-10-23 11:56:00,147.0,False,68,12.195121951219512,0.83874,978.6969828435152
completed,BTRUSDT,short,2025-10-23 09:30:00,0.06919,2.0,5.0,0.0678062,0.0726495,8.0,True,loss,-0.6097560975609764,-5.000000000000006,2025-10-23 09:31:00,2.0,False,69,12.195121951219512,0.0726495,978.0872267459542
completed,ARCUSDT,short,2025-10-23 09:30:00,0.01232,2.0,5.0,0.012073599999999999,0.012936,8.0,True,loss,-0.6097560975609759,-5.000000000000003,2025-10-23 13:31:00,238.0,False,70,12.195121951219512,0.012936,977.4774706483933
completed,COAIUSDT,long,2025-10-23 09:30:00,14.068,2.0,5.0,14.349359999999999,13.3646,8.0,False,no_entry,0.0,0.0,,0.0,False,71,12.195121951219512,,
completed,ARIAUSDT,long,2025-10-23 13:30:00,0.17329,2.0,5.0,0.1767558,0.16462549999999998,8.0,True,win,0.24390243902438963,1.999999999999995,2025-10-23 14:10:00,41.0,False,72,12.195121951219512,0.1767558,977.7213730874176
completed,TRUTHUSDT,long,2025-10-23 13:30:00,0.016718,2.0,5.0,0.01705236,0.0158821,8.0,True,loss,-0.6097560975609759,-5.000000000000003,2025-10-23 13:31:00,2.0,False,73,12.195121951219512,0.0158821,977.1116169898567
completed,RIVERUSDT,long,2025-10-23 13:30:00,8.813,2.0,5.0,8.989260000000002,8.37235,8.0,True,win,0.24390243902439157,2.0000000000000107,2025-10-23 13:51:00,22.0,False,74,12.195121951219512,8.989260000000002,977.355519428881
completed,XPINUSDT,long,2025-10-23 13:30:00,0.007865,2.0,5.0,0.008022300000000001,0.00747175,8.0,True,loss,-0.6097560975609762,-5.000000000000004,2025-10-23 17:02:00,3.0,False,75,12.195121951219512,0.00747175,976.7457633313201
completed,IDOLUSDT,long,2025-10-23 13:30:00,0.03889,2.0,5.0,0.0396678,0.0369455,8.0,True,expired,-0.18501209442197267,-1.517099174260176,2025-10-23 21:00:00,451.0,False,76,12.195121951219512,0.03830000013113022,976.5607512368981
completed,PENGUUSDT,short,2025-10-23 13:30:00,0.020476,2.0,5.0,0.02006648,0.021499800000000003,8.0,True,win,0.24390243902439027,2.0,2025-10-23 20:58:00,349.0,False,77,12.195121951219512,0.02006648,976.8046536759225
completed,HANAUSDT,short,2025-10-23 17:30:00,0.05382,2.0,5.0,0.0527436,0.056511,8.0,True,win,0.24390243902438982,1.9999999999999967,2025-10-23 18:41:00,72.0,False,78,12.195121951219512,0.0527436,977.0485561149469
completed,COAIUSDT,long,2025-10-23 17:30:00,16.805,2.0,5.0,17.1411,15.964749999999999,8.0,True,loss,-0.6097560975609764,-5.000000000000006,2025-10-23 17:59:00,21.0,False,79,12.195121951219512,15.964749999999999,976.4388000173859
completed,FFUSDT,short,2025-10-23 17:30:00,0.15107,2.0,5.0,0.1480486,0.15862350000000003,8.0,True,expired,-0.12593106624241415,-1.032634743187796,2025-10-24 01:00:00,451.0,False,80,12.195121951219512,0.1526300013065338,976.3128689511435
completed,AVNTUSDT,long,2025-10-23 17:30:00,0.6591,2.0,5.0,0.672282,0.626145,8.0,True,win,0.2439024390243907,2.000000000000004,2025-10-24 00:16:00,407.0,False,81,12.195121951219512,0.672282,976.5567713901679
completed,TAGUSDT,long,2025-10-23 17:30:00,0.000402,2.0,5.0,0.00041004,0.0003819,8.0,False,no_entry,0.0,0.0,,0.0,False,82,12.195121951219512,,
completed,ARCUSDT,short,2025-10-23 17:30:00,0.01235,2.0,5.0,0.012103,0.0129675,8.0,True,loss,-0.6097560975609757,-5.0,2025-10-23 17:31:00,2.0,False,83,12.195121951219512,0.0129675,975.9470152926069
completed,NAORISUSDT,long,2025-10-23 21:30:00,0.04855,2.0,5.0,0.049521,0.046122500000000004,8.0,True,expired,0.14317688450038638,1.1740504529031681,2025-10-24 05:00:00,451.0,False,84,12.195121951219512,0.04912000149488449,976.0901921771073
completed,IDOLUSDT,long,2025-10-23 21:30:00,0.03848,2.0,5.0,0.0392496,0.036556,8.0,True,expired,-0.12042984924804352,-0.9875247638339569,2025-10-24 05:00:00,451.0,False,85,12.195121951219512,0.038100000470876694,975.9697623278593
completed,AIAUSDT,short,2025-10-23 21:30:00,1.317,2.0,5.0,1.29066,1.38285,8.0,True,win,0.2439024390243906,2.0000000000000027,2025-10-23 22:44:00,53.0,False,86,12.195121951219512,1.29066,976.2136647668837
completed,XPINUSDT,long,2025-10-23 21:30:00,0.010118,2.0,5.0,0.01032036,0.0096121,8.0,True,loss,-0.6097560975609757,-5.000000000000001,2025-10-23 21:31:00,2.0,False,87,12.195121951219512,0.0096121,975.6039086693227
completed,UBUSDT,long,2025-10-23 21:30:00,0.047973,2.0,5.0,0.048932460000000004,0.04557435,8.0,False,no_entry,0.0,0.0,,0.0,False,88,12.195121951219512,,
completed,AIOTUSDT,long,2025-10-23 21:30:00,0.4887,2.0,5.0,0.49847400000000003,0.464265,8.0,True,win,0.24390243902439035,2.000000000000001,2025-10-24 00:05:00,156.0,False,89,12.195121951219512,0.49847400000000003,975.8478111083471
completed,RIVERUSDT,long,2025-10-23 21:30:00,8.451,2.0,5.0,8.62002,8.02845,8.0,False,no_entry,0.0,0.0,,0.0,False,90,12.195121951219512,,
completed,ARIAUSDT,long,2025-10-24 01:30:00,0.17937,2.0,5.0,0.1829574,0.17040149999999998,8.0,True,expired,-0.5439091259013253,-4.460054832390868,2025-10-24 09:00:00,451.0,False,91,12.195121951219512,0.1713699996471405,975.3039019824457
